base_name,noise,snr,accuracy
ch1_2078-142845-0007.gzip,wind,6,76.69753086419753
ch1_2803-161169-0014.gzip,white,18,76.67844522968198
ch1_2428-83699-0018.gzip,office,24,76.67410714285714
ch1_2086-149220-0027.gzip,office,24,76.60377358490567
ch1_2086-149220-0027.gzip,pink,0,76.60377358490567
ch1_6313-66129-0008.gzip,white,0,76.58227848101266
ch1_2803-161169-0002.gzip,car80,12,76.47058823529412
ch1_2803-161169-0014.gzip,pink,24,76.44287396937574
ch1_1462-170142-0017.gzip,Babble,6,76.38888888888889
ch1_1988-24833-0001.gzip,white,18,76.26774847870182
ch1_6313-66129-0008.gzip,car80,6,76.26582278481013
ch1_5694-64025-0010.gzip,wind,0,76.23982235381199
ch1_2086-149220-0027.gzip,car80,0,76.22641509433963
ch1_2086-149220-0027.gzip,office,6,76.22641509433963
ch1_251-137823-0006.gzip,office,24,76.20967741935483
ch1_1993-147965-0000.gzip,office,18,76.19047619047619
ch1_2428-83699-0018.gzip,car80,24,76.11607142857143
ch1_777-126732-0060.gzip,pink,18,76.06490872210954
ch1_5694-64025-0010.gzip,wind,6,75.94374537379719
ch1_1462-170138-0022.gzip,wind,24,75.90673575129534
ch1_5694-64025-0010.gzip,wind,12,75.86972612879349
ch1_2803-161169-0002.gzip,office,6,75.81699346405229
ch1_251-137823-0006.gzip,office,18,75.80645161290323
ch1_6313-66125-0001.gzip,pink,24,75.80071174377224
ch1_6319-275224-0014.gzip,wind,18,75.67164179104478
ch1_777-126732-0060.gzip,car80,0,75.65922920892496
ch1_7850-286674-0002.gzip,office,12,75.56179775280899
ch1_7976-105575-0004.gzip,car80,24,75.46666666666667
ch1_6295-244435-0018.gzip,pink,12,75.3012048192771
ch1_6319-275224-0014.gzip,office,0,75.22388059701493
ch1_1988-24833-0019.gzip,car80,24,75.14792899408285
ch1_6313-66125-0001.gzip,white,18,75.08896797153025
ch1_6295-244435-0018.gzip,white,6,75.0
ch1_1462-170142-0017.gzip,Babble,0,75.0
ch1_2078-142845-0007.gzip,Babble,24,74.84567901234568
ch1_2803-161169-0002.gzip,office,0,74.83660130718954
ch1_5694-64025-0010.gzip,wind,18,74.83345669874167
ch1_6313-66129-0029.gzip,pink,24,74.82993197278911
ch1_6313-66125-0001.gzip,office,6,74.73309608540926
ch1_1993-147965-0000.gzip,office,6,74.72527472527473
ch1_7850-286674-0002.gzip,office,18,74.71910112359551
ch1_1988-24833-0001.gzip,car80,6,74.64503042596348
ch1_251-137823-0006.gzip,office,12,74.59677419354838
ch1_2803-161169-0014.gzip,office,6,74.5583038869258
ch1_2078-142845-0007.gzip,car80,0,74.53703703703704
ch1_6241-61943-0021.gzip,Quiet,0,74.52229299363057
ch1_2803-161169-0002.gzip,car80,18,74.50980392156863
ch1_2078-142845-0007.gzip,wind,12,74.45987654320987
ch1_1993-147965-0000.gzip,car80,0,74.35897435897436
ch1_6319-275224-0014.gzip,car80,0,74.32835820895522
ch1_2803-161169-0014.gzip,car80,18,74.32273262661955
ch1_2803-161169-0002.gzip,office,12,74.18300653594771
ch1_2803-161169-0002.gzip,car80,0,74.18300653594771
ch1_7850-286674-0002.gzip,office,6,74.15730337078652
ch1_6313-66129-0029.gzip,white,18,74.14965986394557
ch1_1988-24833-0001.gzip,car80,12,74.0365111561866
ch1_1988-24833-0001.gzip,pink,24,74.0365111561866
ch1_1988-24833-0001.gzip,office,18,74.0365111561866
ch1_2086-149220-0027.gzip,office,0,73.9622641509434
ch1_2412-153954-0020.gzip,pink,0,73.89558232931726
ch1_7850-286674-0002.gzip,car80,24,73.87640449438203
ch1_7850-286674-0002.gzip,office,0,73.87640449438203
ch1_7850-281318-0000.gzip,car80,6,73.84615384615384
ch1_6295-244435-0018.gzip,car80,12,73.79518072289157
ch1_6295-244435-0018.gzip,office,0,73.79518072289157
ch1_251-137823-0006.gzip,wind,18,73.79032258064517
ch1_6313-66125-0003.gzip,car80,12,73.77622377622377
ch1_777-126732-0060.gzip,car80,6,73.63083164300203
ch1_1993-147965-0000.gzip,wind,0,73.62637362637362
ch1_2803-161169-0014.gzip,office,0,73.61601884570082
ch1_1462-170142-0017.gzip,car80,0,73.61111111111111
ch1_2803-161169-0002.gzip,pink,0,73.52941176470588
ch1_5694-64025-0010.gzip,wind,24,73.50111028867505
ch1_7850-281318-0000.gzip,office,0,73.46153846153847
ch1_6313-66125-0003.gzip,car80,6,73.42657342657343
ch1_2428-83699-0018.gzip,Quiet,0,73.10267857142857
ch1_2412-153954-0020.gzip,office,0,73.09236947791165
ch1_2412-153954-0020.gzip,white,12,73.09236947791165
ch1_1988-24833-0001.gzip,office,0,73.02231237322515
ch1_2428-83699-0018.gzip,pink,0,72.99107142857143
ch1_6313-66125-0001.gzip,office,12,72.95373665480427
ch1_2803-161169-0014.gzip,white,24,72.79151943462898
ch1_2412-153954-0020.gzip,car80,6,72.69076305220884
ch1_2803-161169-0014.gzip,car80,0,72.67373380447586
ch1_1988-24833-0001.gzip,white,24,72.61663286004057
ch1_6241-61943-0021.gzip,car80,18,72.61146496815287
ch1_251-137823-0006.gzip,pink,0,72.58064516129032
ch1_2803-161169-0014.gzip,office,12,72.55594817432274
ch1_1462-170138-0022.gzip,Babble,24,72.53886010362694
ch1_2078-142845-0007.gzip,wind,18,72.53086419753086
ch1_6313-66129-0008.gzip,car80,0,72.46835443037975
ch1_777-126732-0060.gzip,pink,0,72.41379310344827
ch1_6319-275224-0014.gzip,wind,24,72.38805970149254
ch1_2078-142845-0007.gzip,Babble,18,72.37654320987654
ch1_7850-281318-0000.gzip,pink,0,72.3076923076923
ch1_1462-170142-0038.gzip,car80,0,72.27722772277228
ch1_777-126732-0060.gzip,white,18,72.21095334685599
ch1_7850-286674-0002.gzip,office,24,72.19101123595506
ch1_6313-66129-0029.gzip,pink,0,72.10884353741497
ch1_6313-66125-0003.gzip,car80,18,72.02797202797203
ch1_1462-170138-0022.gzip,Babble,18,72.02072538860104
ch1_5694-64025-0010.gzip,Babble,24,72.02072538860104
ch1_251-137823-0006.gzip,wind,24,71.7741935483871
ch1_2412-153954-0020.gzip,office,6,71.6867469879518
ch1_2412-153954-0020.gzip,pink,18,71.6867469879518
ch1_1988-24833-0019.gzip,wind,12,71.59763313609467
ch1_5694-64025-0010.gzip,Babble,18,71.57660991857882
ch1_6313-66125-0001.gzip,white,24,71.53024911032028
ch1_6313-66125-0001.gzip,office,18,71.53024911032028
ch1_251-137823-0025.gzip,wind,0,71.49122807017544
ch1_2803-161169-0014.gzip,pink,0,71.37809187279152
ch1_2078-142845-0007.gzip,pink,0,71.37345679012346
ch1_251-137823-0006.gzip,office,6,71.37096774193549
ch1_5694-64025-0010.gzip,Babble,6,71.35455218356773
ch1_2078-142845-0007.gzip,Babble,12,71.29629629629629
ch1_1462-170142-0038.gzip,wind,18,71.2871287128713
ch1_1462-170138-0022.gzip,car80,0,71.24352331606218
ch1_5694-64025-0010.gzip,Babble,12,71.20651369356032
ch1_6313-66129-0008.gzip,car80,18,71.20253164556962
ch1_6313-66129-0008.gzip,office,0,71.20253164556962
ch1_6313-66129-0029.gzip,white,24,71.20181405895691
ch1_777-126732-0060.gzip,office,0,71.19675456389453
ch1_2078-142845-0007.gzip,wind,24,71.14197530864197
ch1_6319-275224-0014.gzip,pink,0,71.04477611940298
ch1_1462-170138-0022.gzip,Babble,12,70.98445595854922
ch1_2428-83699-0018.gzip,wind,0,70.98214285714286
ch1_7976-105575-0004.gzip,wind,0,70.93333333333334
ch1_1988-24833-0001.gzip,car80,0,70.79107505070994
ch1_6313-66129-0029.gzip,office,18,70.74829931972789
ch1_6313-66125-0003.gzip,office,0,70.62937062937063
ch1_5694-64025-0010.gzip,Babble,0,70.61435973353072
ch1_777-126732-0060.gzip,car80,12,70.58823529411765
ch1_2803-161169-0002.gzip,car80,24,70.58823529411765
ch1_6313-66125-0001.gzip,office,24,70.4626334519573
ch1_6313-66125-0001.gzip,pink,0,70.4626334519573
ch1_2803-161169-0014.gzip,office,18,70.43580683156655
ch1_1988-24833-0001.gzip,pink,0,70.38539553752535
ch1_2086-149220-0027.gzip,wind,0,70.18867924528301
ch1_777-126732-0060.gzip,pink,24,70.18255578093306
ch1_1988-24833-0001.gzip,car80,18,70.18255578093306
ch1_2078-142845-0007.gzip,Babble,6,70.13888888888889
ch1_2412-153954-0020.gzip,car80,12,70.08032128514056
ch1_6313-66129-0029.gzip,office,24,70.06802721088435
ch1_6313-66129-0029.gzip,office,12,70.06802721088435
ch1_1988-24833-0001.gzip,office,24,69.97971602434077
ch1_1462-170142-0038.gzip,pink,0,69.96699669966996
ch1_1993-147965-0000.gzip,wind,6,69.96336996336996
ch1_2803-161169-0002.gzip,office,18,69.93464052287581
ch1_7976-105575-0004.gzip,wind,6,69.86666666666666
ch1_1988-24833-0019.gzip,car80,0,69.8224852071006
ch1_1988-24833-0019.gzip,Quiet,0,69.8224852071006
ch1_6313-66125-0001.gzip,car80,6,69.7508896797153
ch1_251-137823-0025.gzip,wind,6,69.73684210526316
ch1_7850-281318-0000.gzip,wind,0,69.61538461538461
ch1_7976-105575-0004.gzip,wind,12,69.33333333333333
ch1_251-137823-0025.gzip,wind,12,69.29824561403508
ch1_1988-24833-0019.gzip,pink,0,69.23076923076923
ch1_6313-66125-0003.gzip,car80,0,69.23076923076923
ch1_2086-149220-0027.gzip,wind,12,69.05660377358491
ch1_2086-149220-0027.gzip,wind,6,69.05660377358491
ch1_2803-161169-0014.gzip,car80,24,69.02237926972909
ch1_6313-66129-0029.gzip,office,6,68.93424036281179
ch1_6313-66125-0003.gzip,car80,24,68.88111888111888
ch1_6241-61943-0021.gzip,wind,0,68.78980891719745
ch1_6313-66129-0029.gzip,car80,0,68.70748299319727
ch1_6313-66125-0001.gzip,office,0,68.68327402135232
ch1_2086-149220-0027.gzip,Quiet,0,68.67924528301887
ch1_1462-170138-0022.gzip,Babble,6,68.65284974093264
ch1_777-126732-0060.gzip,office,6,68.55983772819472
ch1_7850-286674-0002.gzip,wind,0,68.53932584269663
ch1_2428-83699-0018.gzip,wind,6,68.52678571428571
ch1_2078-142845-0007.gzip,Babble,0,68.3641975308642
ch1_2803-161169-0002.gzip,office,24,68.30065359477125
ch1_1462-170138-0022.gzip,Babble,0,68.13471502590673
ch1_1993-147965-0000.gzip,office,0,68.13186813186813
ch1_1993-147965-0000.gzip,Babble,24,68.13186813186813
ch1_6313-66129-0008.gzip,car80,24,68.0379746835443
ch1_5694-64025-0010.gzip,pink,0,68.02368615840119
ch1_7976-105575-0004.gzip,wind,18,68.0
ch1_1462-170142-0038.gzip,Babble,24,67.98679867986799
ch1_6313-66125-0001.gzip,car80,12,67.97153024911032
ch1_6313-66129-0029.gzip,office,0,67.80045351473923
ch1_6313-66125-0001.gzip,car80,18,67.61565836298932
ch1_6313-66125-0001.gzip,car80,0,67.61565836298932
ch1_6319-275224-0014.gzip,Babble,24,67.61194029850746
ch1_251-137823-0025.gzip,wind,18,67.54385964912281
ch1_251-137823-0025.gzip,wind,24,67.54385964912281
ch1_6295-244435-0018.gzip,pink,6,67.46987951807229
ch1_6313-66129-0029.gzip,car80,12,67.34693877551021
ch1_777-126732-0060.gzip,white,24,67.34279918864097
ch1_1462-170142-0038.gzip,wind,24,67.32673267326733
ch1_2412-153954-0020.gzip,white,18,67.26907630522088
ch1_6319-275224-0014.gzip,Babble,18,67.16417910447761
ch1_2803-161169-0014.gzip,office,24,67.13780918727915
ch1_1993-147965-0000.gzip,wind,12,67.03296703296704
ch1_1462-170142-0038.gzip,Babble,18,66.996699669967
ch1_251-137823-0006.gzip,office,0,66.93548387096774
ch1_6295-244435-0018.gzip,car80,6,66.86746987951807
ch1_5694-64025-0010.gzip,car80,0,66.76535899333827
ch1_2428-83699-0018.gzip,wind,12,66.74107142857143
ch1_2412-153954-0020.gzip,pink,24,66.46586345381526
ch1_2412-153954-0020.gzip,office,12,66.46586345381526
ch1_1462-170142-0038.gzip,Babble,12,66.33663366336634
ch1_6241-61943-0021.gzip,car80,24,66.24203821656052
ch1_6313-66129-0029.gzip,car80,18,66.21315192743764
ch1_2803-161169-0014.gzip,wind,0,66.19552414605418
ch1_7850-281318-0000.gzip,wind,6,66.15384615384616
ch1_2086-149220-0027.gzip,wind,18,66.0377358490566
ch1_6319-275224-0014.gzip,Babble,6,65.82089552238806
ch1_6313-66129-0029.gzip,car80,24,65.75963718820861
ch1_6313-66129-0029.gzip,car80,6,65.75963718820861
ch1_7850-286674-0002.gzip,Quiet,0,65.73033707865169
ch1_6319-275224-0014.gzip,Babble,12,65.67164179104478
ch1_6313-66125-0003.gzip,pink,0,65.38461538461539
ch1_1462-170142-0038.gzip,Babble,6,65.34653465346534
ch1_7850-286674-0002.gzip,wind,6,65.1685393258427
ch1_1988-24833-0001.gzip,car80,24,65.11156186612575
ch1_7850-281318-0000.gzip,wind,12,65.0
ch1_6241-61943-0021.gzip,wind,6,64.96815286624204
ch1_777-126732-0060.gzip,car80,18,64.70588235294117
ch1_2412-153954-0020.gzip,white,24,64.65863453815261
ch1_6319-275224-0014.gzip,Babble,0,64.6268656716418
ch1_251-137823-0025.gzip,Quiet,0,64.47368421052632
ch1_2412-153954-0020.gzip,office,18,64.4578313253012
ch1_6313-66125-0001.gzip,car80,24,64.41281138790036
ch1_7976-105575-0004.gzip,wind,24,64.26666666666667
ch1_7850-281318-0000.gzip,car80,0,64.23076923076923
ch1_2086-149220-0027.gzip,wind,24,64.15094339622641
ch1_251-137823-0006.gzip,Babble,24,64.11290322580645
ch1_1993-147965-0000.gzip,pink,0,64.1025641025641
ch1_1993-147965-0000.gzip,Babble,18,64.1025641025641
ch1_777-126732-0060.gzip,office,12,64.0973630831643
ch1_1988-24833-0001.gzip,wind,0,64.0973630831643
ch1_6295-244435-0018.gzip,white,0,63.855421686746986
ch1_7850-281318-0000.gzip,Babble,24,63.84615384615385
ch1_2428-83699-0018.gzip,wind,18,63.839285714285715
ch1_2803-161169-0002.gzip,wind,0,63.72549019607843
ch1_6313-66125-0001.gzip,wind,0,63.70106761565836
ch1_2412-153954-0020.gzip,car80,18,63.65461847389558
ch1_251-137823-0025.gzip,Babble,0,63.59649122807018
ch1_1993-147965-0000.gzip,Babble,12,63.36996336996337
ch1_1993-147965-0000.gzip,Babble,6,63.36996336996337
ch1_1993-147965-0000.gzip,wind,18,63.36996336996337
ch1_1462-170142-0038.gzip,Babble,0,63.366336633663366
ch1_6313-66129-0008.gzip,pink,0,63.29113924050633
ch1_6313-66125-0003.gzip,wind,0,63.28671328671329
ch1_7976-105575-0004.gzip,Quiet,0,63.2
ch1_251-137823-0025.gzip,Babble,6,63.1578947368421
ch1_251-137823-0025.gzip,Babble,24,63.1578947368421
ch1_251-137823-0025.gzip,Babble,12,63.1578947368421
ch1_2803-161169-0014.gzip,wind,6,63.015312131919906
ch1_6313-66129-0008.gzip,wind,0,62.9746835443038
ch1_251-137823-0006.gzip,Babble,18,62.903225806451616
ch1_777-126732-0060.gzip,office,18,62.88032454361055
ch1_7850-286674-0002.gzip,wind,12,62.640449438202246
ch1_251-137823-0025.gzip,Babble,18,62.280701754385966
ch1_1993-147965-0000.gzip,wind,24,62.27106227106227
ch1_2803-161169-0002.gzip,wind,6,61.76470588235294
ch1_7850-281318-0000.gzip,wind,18,61.53846153846154
ch1_1993-147965-0000.gzip,Babble,0,61.53846153846154
ch1_251-137823-0006.gzip,Babble,12,61.29032258064516
ch1_2428-83699-0018.gzip,wind,24,61.27232142857143
ch1_2412-153954-0020.gzip,car80,24,61.04417670682731
ch1_251-137823-0006.gzip,Babble,6,60.88709677419355
ch1_777-126732-0060.gzip,office,24,60.649087221095336
ch1_2412-153954-0020.gzip,office,24,60.6425702811245
ch1_7850-281318-0000.gzip,wind,24,60.38461538461539
ch1_2803-161169-0014.gzip,wind,12,60.188457008244995
ch1_7850-281318-0000.gzip,Babble,18,60.0
ch1_6313-66125-0001.gzip,wind,6,59.786476868327405
ch1_2803-161169-0002.gzip,wind,12,59.47712418300654
ch1_1988-24833-0001.gzip,wind,6,59.43204868154158
ch1_1988-24833-0019.gzip,wind,18,59.171597633136095
ch1_6313-66125-0003.gzip,wind,6,59.09090909090909
ch1_777-126732-0060.gzip,Quiet,0,59.026369168357
ch1_251-137823-0006.gzip,Babble,0,58.87096774193548
ch1_7850-281318-0000.gzip,Babble,12,58.84615384615385
ch1_777-126732-0060.gzip,car80,24,58.8235294117647
ch1_7850-286674-0002.gzip,wind,18,58.42696629213483
ch1_2803-161169-0002.gzip,wind,18,58.169934640522875
ch1_6313-66125-0003.gzip,wind,12,58.04195804195804
ch1_2412-153954-0020.gzip,Quiet,0,58.032128514056225
ch1_777-126732-0060.gzip,wind,0,57.809330628803245
ch1_7976-105575-0004.gzip,Babble,6,57.6
ch1_7976-105575-0004.gzip,Babble,24,57.6
ch1_6313-66129-0008.gzip,wind,6,57.59493670886076
ch1_7850-281318-0000.gzip,Babble,0,57.30769230769231
ch1_7976-105575-0004.gzip,Babble,18,57.06666666666667
ch1_2803-161169-0014.gzip,wind,18,57.00824499411072
ch1_7976-105575-0004.gzip,Babble,12,56.8
ch1_2428-83699-0018.gzip,Babble,24,56.69642857142857
ch1_7850-281318-0000.gzip,Babble,6,56.53846153846154
ch1_7976-105575-0004.gzip,Babble,0,56.266666666666666
ch1_2428-83699-0018.gzip,Babble,18,56.25
ch1_1988-24833-0001.gzip,wind,12,56.18661257606491
ch1_6241-61943-0021.gzip,wind,12,56.05095541401274
ch1_2412-153954-0020.gzip,wind,0,56.024096385542165
ch1_6295-244435-0018.gzip,car80,0,56.024096385542165
ch1_2428-83699-0018.gzip,Babble,12,55.80357142857143
ch1_2086-149220-0027.gzip,Babble,24,55.471698113207545
ch1_1988-24833-0001.gzip,Quiet,0,55.172413793103445
ch1_6313-66129-0008.gzip,Quiet,0,55.063291139240505
ch1_1988-24833-0019.gzip,Babble,18,55.02958579881657
ch1_1988-24833-0019.gzip,Babble,0,55.02958579881657
ch1_2428-83699-0018.gzip,Babble,6,54.799107142857146
ch1_6313-66129-0008.gzip,Babble,18,54.74683544303797
ch1_6313-66125-0001.gzip,wind,12,54.44839857651245
ch1_1988-24833-0019.gzip,Babble,24,54.437869822485204
ch1_1988-24833-0019.gzip,Babble,12,54.437869822485204
ch1_2803-161169-0014.gzip,Quiet,0,54.41696113074205
ch1_2803-161169-0002.gzip,wind,24,54.248366013071895
ch1_2803-161169-0014.gzip,wind,24,54.18138987043581
ch1_777-126732-0060.gzip,wind,6,54.15821501014199
ch1_2086-149220-0027.gzip,Babble,18,53.9622641509434
ch1_2428-83699-0018.gzip,Babble,0,53.90625
ch1_1988-24833-0019.gzip,Babble,6,53.84615384615385
ch1_6313-66129-0008.gzip,wind,12,53.79746835443038
ch1_6313-66125-0003.gzip,Babble,0,53.49650349650349
ch1_2412-153954-0020.gzip,wind,6,53.4136546184739
ch1_6313-66129-0008.gzip,Babble,24,53.164556962025316
ch1_6313-66125-0003.gzip,Babble,24,53.14685314685315
ch1_7850-286674-0002.gzip,wind,24,53.08988764044944
ch1_6313-66129-0008.gzip,Babble,12,52.848101265822784
ch1_6313-66129-0029.gzip,Quiet,0,52.83446712018141
ch1_6313-66125-0003.gzip,Quiet,0,52.7972027972028
ch1_6313-66125-0003.gzip,wind,18,52.7972027972028
ch1_6313-66129-0029.gzip,wind,0,52.60770975056689
ch1_6313-66129-0029.gzip,Babble,24,52.60770975056689
ch1_6313-66129-0008.gzip,wind,24,52.53164556962025
ch1_2086-149220-0027.gzip,Babble,12,52.45283018867924
ch1_6313-66125-0003.gzip,Babble,18,52.44755244755245
ch1_6313-66125-0003.gzip,Babble,6,52.44755244755245
ch1_6313-66129-0008.gzip,wind,18,52.21518987341772
ch1_6313-66125-0003.gzip,Babble,12,52.0979020979021
ch1_2086-149220-0027.gzip,Babble,6,52.075471698113205
ch1_2086-149220-0027.gzip,Babble,0,51.698113207547166
ch1_6295-244435-0018.gzip,pink,0,51.506024096385545
ch1_1988-24833-0019.gzip,wind,24,51.4792899408284
ch1_2412-153954-0020.gzip,wind,12,51.40562248995984
ch1_2412-153954-0020.gzip,wind,18,51.204819277108435
ch1_7850-286674-0002.gzip,Babble,24,51.12359550561798
ch1_6313-66129-0029.gzip,Babble,18,51.02040816326531
ch1_6313-66129-0008.gzip,Babble,6,50.949367088607595
ch1_6313-66125-0003.gzip,wind,24,50.6993006993007
ch1_6313-66129-0029.gzip,wind,6,50.34013605442177
ch1_6313-66129-0008.gzip,Babble,0,50.31645569620253
ch1_6313-66125-0001.gzip,wind,18,50.1779359430605
ch1_777-126732-0060.gzip,wind,12,50.10141987829615
ch1_2803-161169-0002.gzip,Quiet,0,50.0
ch1_2412-153954-0020.gzip,wind,24,50.0
ch1_6313-66125-0001.gzip,Babble,18,49.8220640569395
ch1_6313-66129-0029.gzip,Babble,12,49.65986394557823
ch1_6313-66129-0029.gzip,Babble,6,49.43310657596372
ch1_2803-161169-0014.gzip,Babble,24,49.352179034157835
ch1_6313-66125-0001.gzip,Babble,12,49.11032028469751
ch1_1988-24833-0001.gzip,Babble,18,48.88438133874239
ch1_7850-286674-0002.gzip,Babble,18,48.59550561797753
ch1_2803-161169-0014.gzip,Babble,18,48.52767962308598
ch1_1988-24833-0001.gzip,wind,18,48.478701825557806
ch1_1988-24833-0001.gzip,Babble,24,48.478701825557806
ch1_6313-66129-0029.gzip,wind,24,48.29931972789116
ch1_2803-161169-0014.gzip,Babble,12,48.17432273262662
ch1_6313-66129-0029.gzip,wind,12,48.07256235827664
ch1_6313-66125-0001.gzip,Babble,24,48.04270462633452
ch1_6313-66125-0001.gzip,Babble,6,48.04270462633452
ch1_6313-66125-0001.gzip,Babble,0,48.04270462633452
ch1_6313-66125-0001.gzip,wind,24,47.686832740213525
ch1_1988-24833-0001.gzip,Babble,12,47.66734279918864
ch1_6313-66129-0029.gzip,Babble,0,47.61904761904762
ch1_777-126732-0060.gzip,wind,18,47.46450304259635
ch1_6313-66129-0029.gzip,wind,18,47.16553287981859
ch1_7850-286674-0002.gzip,Babble,12,46.91011235955056
ch1_7850-286674-0002.gzip,Babble,6,46.62921348314607
ch1_7850-286674-0002.gzip,Babble,0,46.62921348314607
ch1_1988-24833-0001.gzip,Babble,6,46.45030425963489
ch1_2803-161169-0014.gzip,Babble,6,46.17196702002356
ch1_6313-66125-0001.gzip,Quiet,0,45.90747330960854
ch1_2803-161169-0014.gzip,Babble,0,45.70082449941107
ch1_1988-24833-0001.gzip,Babble,0,45.233265720081135
ch1_777-126732-0060.gzip,Babble,12,45.030425963488845
ch1_777-126732-0060.gzip,wind,24,45.030425963488845
ch1_2803-161169-0002.gzip,Babble,18,44.77124183006536
ch1_777-126732-0060.gzip,Babble,18,44.62474645030426
ch1_2803-161169-0002.gzip,Babble,12,44.44444444444444
ch1_2803-161169-0002.gzip,Babble,6,44.44444444444444
ch1_2412-153954-0020.gzip,Babble,24,43.975903614457835
ch1_6241-61943-0021.gzip,wind,18,43.94904458598726
ch1_2803-161169-0002.gzip,Babble,24,43.790849673202615
ch1_2412-153954-0020.gzip,Babble,18,43.77510040160642
ch1_777-126732-0060.gzip,Babble,6,43.6105476673428
ch1_2803-161169-0002.gzip,Babble,0,43.13725490196079
ch1_777-126732-0060.gzip,Babble,24,43.00202839756592
ch1_1988-24833-0001.gzip,wind,24,42.59634888438134
ch1_2412-153954-0020.gzip,Babble,0,42.570281124497996
ch1_2412-153954-0020.gzip,Babble,12,42.369477911646584
ch1_2412-153954-0020.gzip,Babble,6,42.16867469879518
ch1_6241-61943-0021.gzip,Babble,24,40.76433121019108
ch1_777-126732-0060.gzip,Babble,0,39.553752535496955
ch1_6241-61943-0021.gzip,wind,24,39.49044585987261
ch1_6241-61943-0021.gzip,Babble,18,39.49044585987261
ch1_6241-61943-0021.gzip,Babble,12,38.21656050955414
ch1_6241-61943-0021.gzip,Babble,6,35.6687898089172
ch1_6241-61943-0021.gzip,Babble,0,35.6687898089172
